gx,gy,x_center,y_center,total_hits,entropy_bits,normalized_entropy,dominant_share,share_stem,share_bulk,share_left,share_right
63,133,0.175000,6.675000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,133,0.225000,6.675000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,133,0.275000,6.675000,27,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,133,0.575000,6.675000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,133,0.625000,6.675000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,133,0.675000,6.675000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,133,0.875000,6.675000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,133,0.925000,6.675000,36,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,133,0.975000,6.675000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,133,1.025000,6.675000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,133,1.075000,6.675000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,133,1.125000,6.675000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,133,1.175000,6.675000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,133,1.225000,6.675000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,133,1.275000,6.675000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,133,1.325000,6.675000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,133,1.375000,6.675000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,133,1.425000,6.675000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,133,1.475000,6.675000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,133,1.525000,6.675000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,133,1.575000,6.675000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,133,1.625000,6.675000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,133,1.675000,6.675000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
97,133,1.875000,6.675000,62,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
98,133,1.925000,6.675000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,134,-0.825000,6.725000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,134,-0.775000,6.725000,39,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,134,-0.725000,6.725000,35,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,134,-0.675000,6.725000,43,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
47,134,-0.625000,6.725000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,134,-0.375000,6.725000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,134,-0.325000,6.725000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,134,-0.275000,6.725000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,134,-0.225000,6.725000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,134,-0.175000,6.725000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,134,-0.125000,6.725000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,134,-0.075000,6.725000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,134,-0.025000,6.725000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,134,0.025000,6.725000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,134,0.075000,6.725000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,134,0.125000,6.725000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,134,0.175000,6.725000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,134,0.225000,6.725000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,134,0.275000,6.725000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,134,0.325000,6.725000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,134,0.375000,6.725000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,134,0.525000,6.725000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,134,0.575000,6.725000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,134,0.675000,6.725000,27,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,134,0.925000,6.725000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,134,0.975000,6.725000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,134,1.025000,6.725000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,134,1.075000,6.725000,32,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,134,1.125000,6.725000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,134,1.175000,6.725000,40,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,134,1.225000,6.725000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,134,1.275000,6.725000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,134,1.325000,6.725000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,134,1.375000,6.725000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,134,1.425000,6.725000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,134,1.475000,6.725000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,134,1.525000,6.725000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,134,1.575000,6.725000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,134,1.625000,6.725000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,134,1.675000,6.725000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,134,1.725000,6.725000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,135,-0.825000,6.775000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,135,-0.775000,6.775000,64,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,135,-0.725000,6.775000,50,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,135,-0.675000,6.775000,60,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
47,135,-0.625000,6.775000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,135,-0.425000,6.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,135,-0.375000,6.775000,38,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,135,-0.325000,6.775000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,135,-0.275000,6.775000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,135,-0.225000,6.775000,20,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,135,-0.175000,6.775000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,135,-0.125000,6.775000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,135,-0.075000,6.775000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,135,-0.025000,6.775000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,135,0.025000,6.775000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,135,0.075000,6.775000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,135,0.125000,6.775000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,135,0.175000,6.775000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,135,0.225000,6.775000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,135,0.275000,6.775000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,135,0.325000,6.775000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,135,0.375000,6.775000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,135,0.475000,6.775000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,135,0.525000,6.775000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,135,0.575000,6.775000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,135,0.625000,6.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,135,0.675000,6.775000,49,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,135,0.725000,6.775000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,135,0.925000,6.775000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,135,0.975000,6.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,135,1.025000,6.775000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,135,1.075000,6.775000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,135,1.125000,6.775000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,135,1.175000,6.775000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,135,1.225000,6.775000,36,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,135,1.275000,6.775000,59,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,135,1.325000,6.775000,26,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,135,1.375000,6.775000,35,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,135,1.425000,6.775000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,135,1.475000,6.775000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,135,1.525000,6.775000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,135,1.575000,6.775000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,135,1.625000,6.775000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,135,1.675000,6.775000,38,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,135,1.725000,6.775000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
43,136,-0.825000,6.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,136,-0.775000,6.825000,83,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,136,-0.725000,6.825000,66,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,136,-0.675000,6.825000,28,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,136,-0.425000,6.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,136,-0.375000,6.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,136,-0.325000,6.825000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,136,-0.275000,6.825000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,136,-0.225000,6.825000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,136,-0.175000,6.825000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,136,-0.125000,6.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,136,-0.075000,6.825000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,136,-0.025000,6.825000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,136,0.025000,6.825000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,136,0.075000,6.825000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,136,0.125000,6.825000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,136,0.175000,6.825000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,136,0.225000,6.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,136,0.275000,6.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,136,0.325000,6.825000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,136,0.375000,6.825000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,136,0.425000,6.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,136,0.475000,6.825000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,136,0.525000,6.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,136,0.575000,6.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,136,0.625000,6.825000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,136,0.675000,6.825000,39,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,136,0.725000,6.825000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,136,0.775000,6.825000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,136,0.825000,6.825000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,136,0.875000,6.825000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,136,0.925000,6.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,136,0.975000,6.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,136,1.025000,6.825000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,136,1.075000,6.825000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,136,1.125000,6.825000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,136,1.175000,6.825000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,136,1.225000,6.825000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,136,1.275000,6.825000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,136,1.325000,6.825000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,136,1.375000,6.825000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,136,1.425000,6.825000,40,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,136,1.475000,6.825000,30,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,136,1.525000,6.825000,27,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,136,1.575000,6.825000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,136,1.625000,6.825000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,136,1.675000,6.825000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,136,1.725000,6.825000,47,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,136,1.775000,6.825000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,137,-0.775000,6.875000,80,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,137,-0.725000,6.875000,99,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
46,137,-0.675000,6.875000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,137,-0.425000,6.875000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,137,-0.375000,6.875000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,137,-0.325000,6.875000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,137,-0.275000,6.875000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,137,-0.225000,6.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,137,-0.175000,6.875000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,137,-0.125000,6.875000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,137,-0.075000,6.875000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,137,-0.025000,6.875000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,137,0.025000,6.875000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,137,0.075000,6.875000,33,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,137,0.125000,6.875000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,137,0.175000,6.875000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,137,0.225000,6.875000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,137,0.275000,6.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,137,0.325000,6.875000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,137,0.375000,6.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,137,0.425000,6.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,137,0.475000,6.875000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,137,0.525000,6.875000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,137,0.575000,6.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,137,0.625000,6.875000,2,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,137,0.675000,6.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,137,0.725000,6.875000,61,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,137,0.775000,6.875000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,137,0.825000,6.875000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,137,0.875000,6.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,137,0.925000,6.875000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,137,0.975000,6.875000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,137,1.025000,6.875000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,137,1.075000,6.875000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,137,1.125000,6.875000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,137,1.175000,6.875000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,137,1.225000,6.875000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,137,1.275000,6.875000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,137,1.325000,6.875000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,137,1.375000,6.875000,31,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,137,1.425000,6.875000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
89,137,1.475000,6.875000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,137,1.525000,6.875000,27,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,137,1.575000,6.875000,31,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,137,1.625000,6.875000,31,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,137,1.675000,6.875000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,137,1.725000,6.875000,35,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,137,1.775000,6.875000,48,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,137,1.825000,6.875000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
44,138,-0.775000,6.925000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,138,-0.725000,6.925000,140,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,138,-0.425000,6.925000,29,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,138,-0.375000,6.925000,14,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,138,-0.325000,6.925000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,138,-0.275000,6.925000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,138,-0.225000,6.925000,23,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,138,-0.175000,6.925000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,138,-0.125000,6.925000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,138,-0.075000,6.925000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,138,-0.025000,6.925000,32,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,138,0.025000,6.925000,43,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,138,0.075000,6.925000,37,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,138,0.125000,6.925000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,138,0.175000,6.925000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,138,0.225000,6.925000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
65,138,0.275000,6.925000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
66,138,0.325000,6.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
67,138,0.375000,6.925000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
68,138,0.425000,6.925000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
69,138,0.475000,6.925000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
70,138,0.525000,6.925000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
71,138,0.575000,6.925000,7,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
72,138,0.625000,6.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
73,138,0.675000,6.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
74,138,0.725000,6.925000,52,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
75,138,0.775000,6.925000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
76,138,0.825000,6.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
77,138,0.875000,6.925000,15,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
78,138,0.925000,6.925000,1,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
79,138,0.975000,6.925000,8,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
80,138,1.025000,6.925000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
81,138,1.075000,6.925000,3,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
82,138,1.125000,6.925000,6,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
83,138,1.175000,6.925000,4,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
84,138,1.225000,6.925000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
85,138,1.275000,6.925000,22,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
86,138,1.325000,6.925000,18,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
87,138,1.375000,6.925000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
88,138,1.425000,6.925000,11,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
90,138,1.525000,6.925000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
91,138,1.575000,6.925000,36,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
92,138,1.625000,6.925000,53,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
93,138,1.675000,6.925000,36,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
94,138,1.725000,6.925000,21,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
95,138,1.775000,6.925000,47,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
96,138,1.825000,6.925000,19,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
45,139,-0.725000,6.975000,136,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
51,139,-0.425000,6.975000,10,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
52,139,-0.375000,6.975000,27,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
53,139,-0.325000,6.975000,24,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
54,139,-0.275000,6.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
55,139,-0.225000,6.975000,17,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
56,139,-0.175000,6.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
57,139,-0.125000,6.975000,25,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
58,139,-0.075000,6.975000,13,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
59,139,-0.025000,6.975000,33,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
60,139,0.025000,6.975000,31,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
61,139,0.075000,6.975000,5,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
62,139,0.125000,6.975000,16,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
63,139,0.175000,6.975000,12,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
64,139,0.225000,6.975000,9,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
