candidate_id,status,selected_rank,score,lambda_max,occupancy,span_x,span_y,aspect_ratio,min_x,max_x,min_y,max_y,a0,a1,a2,a3,a4,a5,b0,b1,b2,b3,b4,b5
1,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.389380,1.023781,0.995674,0.808383,-0.080084,0.444406,-0.437909,-0.678377,0.051495,-0.859980,0.052634,1.150880
2,collapsed,,0.000000,-0.062926,0.000000,0.000000,0.000000,0.000000,-0.230250,-0.230250,-0.182035,-0.182035,-0.257675,-0.411390,1.127339,-0.934360,0.344018,-0.762836,-0.099684,0.524933,0.381692,0.738218,-0.098244,-0.921811
3,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.927541,-0.029717,-0.528395,0.282287,0.419576,-0.915603,0.577746,1.042226,-0.046780,0.481815,-0.999843,0.861508
4,collapsed,,0.000000,-0.316595,0.000000,0.000000,0.000000,0.000000,-0.505904,-0.505904,0.680177,0.680177,-0.439364,-0.553988,-0.076584,-0.610999,-0.790979,0.001198,0.422708,-0.374239,-0.217439,0.386197,0.969501,-0.870542
5,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.389413,0.997247,0.086651,-1.079799,0.548812,0.610041,0.221197,-0.052703,-0.486711,1.119319,0.463787,-0.284471
6,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284004,-0.791812,1.102624,-0.290123,-0.763978,-0.509450,-0.338831,-0.221487,-0.668001,-0.697294,0.632431,-0.273093
7,collapsed,,0.000000,-0.134463,0.001250,0.402795,0.145636,0.361564,-0.160333,0.242462,-1.305064,-1.159428,-1.082727,-0.759075,-0.531963,-0.407661,0.037680,0.793589,-0.713804,0.202432,0.026539,0.468274,0.821501,0.328957
8,collapsed,,0.000000,-0.782436,0.000000,0.000000,0.000000,0.000000,0.298276,0.298276,-0.092613,-0.092613,0.392135,-0.519712,-0.590432,-0.419139,-0.999232,1.115614,-0.182459,0.416333,-0.233110,0.125936,0.082738,-0.286271
9,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.064529,-0.102714,-0.430618,0.768442,-0.471223,1.182164,1.121085,0.588941,0.291928,-1.098129,0.486572,0.157356
10,collapsed,,0.000000,-1.092057,0.000000,0.000000,0.000000,0.000000,0.175703,0.175703,0.259836,0.259836,0.020135,0.199560,-0.856261,-0.722981,0.881625,-0.727736,0.303098,0.264980,-1.060833,0.346359,-0.134040,-0.563663
11,collapsed,,0.000000,-0.848374,0.000000,0.000000,0.000000,0.000000,-0.225482,-0.225482,-0.215763,-0.215763,-0.194456,-0.256705,-1.173160,0.082004,0.143873,-0.047454,-0.526897,-1.195508,-0.165027,0.598386,-0.331451,-1.088366
12,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585029,0.097663,1.095608,-0.878574,1.034997,-0.438508,1.059364,-0.338735,0.508964,-0.077808,-0.790628,0.570214
13,collapsed,,0.000000,-0.418948,0.000000,0.000000,0.000000,0.000000,0.462897,0.462897,0.752741,0.752741,0.592372,0.273927,-0.070434,0.582034,-0.903951,0.417305,0.639725,-0.691007,-0.304588,0.103171,1.139059,-0.697505
14,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.105803,1.154155,1.158514,0.383573,1.173144,0.669488,-0.635644,-0.344504,0.922355,-0.108789,-0.472200,0.744392
15,collapsed,,0.000000,-0.166811,0.000000,0.000000,0.000000,0.000000,0.147744,0.147744,0.253633,0.253633,-0.128036,-0.578695,-0.007772,0.820079,1.067207,0.933300,0.351791,0.077186,-0.905881,-0.656794,-0.281237,0.095670
16,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115860,-0.525849,-0.674597,0.949430,-0.665447,-0.676835,-1.067605,0.279196,-0.240926,0.481158,1.052256,-0.744316
17,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.918412,0.412028,-0.777413,0.624207,1.048658,-0.928378,-0.345706,0.675192,1.181250,1.089207,0.346603,-0.506472
18,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.057542,0.060858,-0.931728,-0.140816,-0.241376,-1.082953,-0.231551,1.006159,-0.519643,0.196886,0.474709,0.601630
19,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080614,-0.987918,0.906274,0.659859,-0.660157,0.969008,-0.843219,-0.576018,-0.669458,-0.738053,-0.112272,-1.013328
20,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.737660,0.964486,0.021039,-0.840424,0.673745,0.845677,-0.870682,-0.460775,0.655070,1.056314,-0.900965,0.606084
21,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.541316,0.578343,0.763973,0.466191,0.129591,-0.841286,0.371764,-0.746314,1.069150,0.945820,0.183633,-0.155241
22,collapsed,,0.000000,-0.129534,0.000000,0.000000,0.000000,0.000000,-0.313745,-0.313745,-0.278464,-0.278464,-0.626645,-0.921985,-0.665480,-0.590049,-0.499419,0.020889,-0.269140,0.950738,-0.443165,0.776593,-0.847364,0.371150
23,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.429232,0.008226,0.512851,1.036762,-0.858863,-0.668810,1.169684,-1.180470,0.840793,0.953879,0.620606,-0.073125
24,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.214657,0.438386,-1.159365,0.637764,1.072763,-1.078464,-1.024109,0.271243,0.654984,-0.794113,0.540993,-1.195521
25,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.877811,-0.689279,-1.073921,0.930715,-0.514096,-0.964389,-0.132379,-0.690294,-0.496388,-0.109062,-0.350909,-1.049240
26,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.685584,1.108678,-0.111548,0.510160,0.424396,-0.400893,-0.503893,0.094489,0.956957,-0.520631,-0.732968,-0.179960
27,collapsed,,0.000000,-0.216431,0.000000,0.000000,0.000000,0.000000,-0.897425,-0.897425,1.599815,1.599815,-0.385433,0.025038,0.660466,0.384963,1.014593,-0.817340,1.017906,-0.995940,-0.422305,0.261009,0.819316,-0.354683
28,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.963251,-1.104393,-0.637633,-0.848121,0.964266,0.254367,0.970667,1.045792,0.601502,-0.006212,-0.267561,-0.433987
29,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559535,0.680173,0.899449,0.507712,-0.443110,-0.728287,0.438061,-1.051704,0.921796,-0.826759,0.678866,-0.699024
30,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.407593,-0.474188,0.251413,0.424964,-1.157042,1.046021,-0.591106,0.931195,-0.879250,-0.486404,-0.549856,-0.661336
31,collapsed,,0.000000,-0.060694,0.002500,1.763623,0.125305,0.071050,-1.138243,0.625380,0.372652,0.497958,-1.003211,-0.268584,0.705511,-0.865439,0.047565,-0.425043,0.284097,0.016018,-0.066286,0.048809,1.013040,-1.145813
32,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.762758,-0.370624,-0.570652,1.172818,-1.071004,-0.928311,0.804323,0.541294,0.641428,-1.178942,-0.741105,-1.094662
33,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880624,0.996489,0.286686,0.690258,-1.171804,1.044517,-0.369756,-0.225271,0.975888,0.386597,-0.619633,0.981090
34,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.800491,0.285417,-0.858703,0.286525,0.505754,-0.824481,0.124722,-0.522203,0.203811,0.385767,0.510989,-0.759330
35,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.185621,0.205338,-0.966131,-0.024866,0.098054,0.071285,-1.045126,-0.088099,-1.163190,-0.226274,0.548239,-1.083498
36,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773287,1.117061,0.292860,0.035288,0.733761,-0.215116,-0.032243,0.478609,-0.597211,0.728844,-0.789961,-0.569743
37,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.083887,-1.187494,1.087873,-0.670326,0.872200,0.383186,-0.280697,-0.433925,-0.471508,-0.307780,-0.159328,-0.997110
38,collapsed,,0.000000,-0.264266,0.000000,0.000000,0.000000,0.000000,0.815268,0.815268,-1.114090,-1.114090,0.822423,0.725787,-0.691675,-0.404683,0.244519,-0.188758,-0.989826,-0.858914,-0.450174,0.244759,-1.031889,-0.041985
39,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.258891,0.973910,-0.007466,-0.386235,1.062175,0.475394,0.817065,0.001655,0.171364,0.517883,-0.576030,-0.868714
40,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.130948,-0.269699,-0.438470,-0.143364,-0.479074,0.191558,0.305274,-0.337987,-0.348878,-0.815151,-0.817542,-0.554017
41,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.481465,1.150563,-0.349947,-0.689596,1.141672,-1.078722,0.334580,0.009930,0.644155,-0.405467,1.036954,0.303734
42,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.505876,1.197129,-0.690031,0.671303,0.572421,0.801458,-0.746788,0.148549,-0.071691,-0.924454,-0.331523,-1.038722
43,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640001,0.933676,0.103453,-0.372157,0.365827,-0.083021,-1.136437,0.269208,-1.123369,-0.885932,0.232260,0.225530
44,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.690264,0.439544,-0.181700,-0.846638,0.132303,0.419185,-0.933268,1.135787,1.169875,1.068897,-0.892022,0.668485
45,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.408457,-1.029889,-0.986791,-0.881595,-0.836340,-0.481521,-0.321113,0.234809,0.360345,0.044507,0.494061,-0.843521
46,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.023302,-0.044472,-0.988748,-0.661444,0.295102,-0.780871,-0.079165,0.822665,-1.172382,0.249253,-0.928572,0.677578
47,collapsed,,0.000000,-0.463747,0.000000,0.000000,0.000000,0.000000,-0.880066,-0.880066,0.577637,0.577637,-0.367570,-0.641549,-0.342379,0.997260,-0.347208,-0.312881,0.993999,-0.337624,-0.521213,0.050700,0.034183,-0.910426
48,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.419457,-0.705392,1.148737,-0.287418,-0.442814,0.482138,0.558594,0.658678,0.810523,0.197942,-0.987594,-0.640228
49,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700257,0.669934,0.029949,-1.134655,-0.516887,-0.929660,0.175153,-1.044621,0.938587,0.615935,0.159173,1.126743
50,collapsed,,0.000000,-0.212454,0.002500,1.029738,0.300440,0.291763,-0.066782,0.962955,-0.513186,-0.212746,0.813344,-0.018211,-0.917002,0.554860,-0.799572,-0.563492,-0.337936,-0.619871,1.094531,-0.261785,1.166181,0.669269
51,collapsed,,0.000000,-0.000964,0.016250,2.247018,2.232169,0.993392,-0.871716,1.375302,-0.818463,1.413707,0.955230,-0.438665,-0.612631,-0.553898,0.408050,-0.379192,0.964399,0.567461,-0.243674,0.207754,0.318700,-0.655998
52,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.898992,0.727906,-0.023479,-1.092589,-0.898477,-1.012825,0.015426,-0.780159,0.855299,-0.066197,0.306487,0.543059
53,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335139,0.684933,-0.379214,-0.971666,0.816928,0.407180,-1.193844,-0.273254,0.275268,0.287712,-0.313300,-1.110432
54,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.952022,-1.151200,0.456313,0.361988,0.630937,0.775216,0.483268,-1.023630,-0.989303,-0.254783,0.823266,-0.757674
55,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.176939,-1.150196,-0.761884,-1.022921,0.993977,0.964625,0.756684,0.713917,-0.135003,0.878734,-0.214031,-0.295569
56,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504823,-0.217934,0.037072,-0.843663,0.823944,1.116389,-1.184992,-0.147760,0.021671,-0.185321,-0.073370,-1.159311
57,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128799,-0.489442,-1.068269,0.547481,-0.908441,-0.844860,0.659362,0.586880,1.154496,-0.074960,-1.105367,-0.770276
58,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.942864,-0.592150,-0.913794,0.822096,-0.932561,1.004185,0.027952,-1.147549,-0.264366,0.463248,0.120166,0.836059
59,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043576,-0.850172,0.858274,-0.055036,-0.600277,-0.028495,0.852639,-0.291929,0.655309,0.432837,0.196865,1.008673
60,collapsed,,0.000000,-0.854231,0.000000,0.000000,0.000000,0.000000,0.351111,0.351111,0.062645,0.062645,0.024693,1.142639,-0.762841,-0.704484,0.582400,-0.438964,0.294574,-0.687782,0.360301,-0.425073,-0.447688,0.646363
61,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161655,-0.440468,-0.677626,0.606637,-0.980286,-0.507680,-0.596634,-0.014139,0.080261,-0.412433,0.617107,-0.841094
62,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.179485,0.787505,-1.019447,-0.038938,-0.673404,1.149937,0.935178,0.056962,0.793312,1.050393,-0.681050,-0.527079
63,collapsed,,0.000000,-0.051265,0.000000,0.000000,0.000000,0.000000,0.298149,0.298149,-1.595119,-1.595119,-0.055285,-0.996692,-1.101306,-0.383819,-1.010232,-0.410895,-0.825071,-0.062229,-0.677752,0.021927,0.786366,0.225407
64,collapsed,,0.000000,-0.249088,0.000000,0.000000,0.000000,0.000000,0.055539,0.055539,0.351134,0.351134,-0.129763,-0.137784,0.371545,-1.197068,0.566520,0.131624,0.742000,-0.211583,0.486587,-0.021555,-1.180547,0.278470
65,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.275480,0.930194,0.861386,-0.433580,0.905301,-0.224253,-1.172051,0.612594,0.124809,1.058167,0.488745,-0.090928
66,nonchaotic,,0.000000,-0.000054,0.095625,0.400287,0.290515,0.725766,-0.435535,-0.035248,-0.767627,-0.477112,-0.738825,-1.119796,-0.244303,-0.528991,-0.190988,0.586585,-0.751548,0.608680,0.357065,0.042292,0.266302,0.990629
67,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.477248,-0.903802,1.071838,0.885155,-0.912463,-0.827610,-0.184330,-0.159174,0.948218,0.719657,-0.371782,0.406104
68,collapsed,,0.000000,-0.162983,0.000000,0.000000,0.000000,0.000000,-0.417641,-0.417641,0.121663,0.121663,-0.783815,-1.029525,0.448336,0.683737,-0.758900,-1.008472,0.490840,1.168173,0.792382,-0.820506,-0.513850,0.088869
69,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.215765,0.398320,-0.626607,-0.286418,0.436966,1.154886,0.535558,0.449831,0.239934,0.997191,1.070250,-0.233038
70,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.121211,-0.197983,-0.463694,0.227327,0.007540,0.526145,0.388487,0.932030,-0.557695,-0.634324,-0.809495,-0.103223
71,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004531,0.329150,-0.398355,-0.889892,0.803032,1.077980,1.090480,-0.512797,0.933747,-0.985462,-1.125353,-0.794314
72,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.095002,0.088529,-0.253382,-0.173845,-0.240245,-1.045853,-0.262521,0.983847,0.773315,-0.947049,0.657108,0.239133
73,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.161055,1.061025,-0.634502,-0.241246,0.457346,-0.381146,-0.613196,0.610555,-0.306285,-0.505920,-0.513497,0.400279
74,collapsed,,0.000000,-0.230809,0.003750,1.787979,1.777515,0.994147,-0.992345,0.795634,-1.275395,0.502120,-0.962567,0.319636,0.542258,0.703651,-0.692513,0.357894,-0.888034,0.348856,-0.530715,-0.237854,-0.350433,0.467377
75,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520210,1.035892,-0.915826,1.074059,-0.014110,-0.075656,1.158228,0.191312,-0.835752,-0.504824,0.535068,-0.125287
76,collapsed,,0.000000,-0.031604,0.000000,0.000000,0.000000,0.000000,-0.017569,-0.017569,0.835332,0.835332,-0.258664,-0.465041,-1.168706,-0.416185,-0.437050,0.848776,0.722856,0.345646,0.573942,-0.261568,0.711956,-0.688164
77,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.160838,0.545052,0.482173,1.032987,-0.140098,-0.866923,-0.064570,-0.767587,0.508050,-0.828469,0.541654,0.715090
78,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.445973,0.497164,-0.718036,1.132617,-0.180906,1.001750,0.807389,-0.452932,-0.873314,-1.024895,0.871983,0.859791
79,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027861,0.348980,0.902748,-0.671216,0.490939,-0.296045,-0.923502,-1.065255,-0.674245,-0.233565,0.662757,-0.838365
80,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.076297,-0.878719,0.542371,1.022292,-0.994451,-0.104073,0.053569,0.153232,0.254882,-1.036955,-0.845578,-0.661141
81,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.647414,0.563365,0.097694,-0.721038,0.365929,0.569939,-0.918172,0.842348,-0.847515,0.906639,-0.499117,0.532875
82,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.543530,-1.077706,-0.402164,-0.230954,0.094946,-0.176918,0.549827,-0.541261,-0.645247,0.242197,0.665918,0.668173
83,collapsed,,0.000000,-0.510400,0.000000,0.000000,0.000000,0.000000,-0.876038,-0.876038,0.259219,0.259219,-0.741147,-0.197274,-0.230843,-0.308181,-0.509563,-1.018631,0.560362,0.436285,0.315239,0.862396,0.228155,-0.359763
84,nonchaotic,,0.000000,0.016075,0.095000,1.677448,1.186096,0.707084,-2.092704,-0.415255,-0.639847,0.546250,-0.667542,0.711404,0.050014,-1.005585,0.572659,0.229939,-0.681998,-0.584403,-0.047896,-1.057730,-1.121691,0.173475
85,collapsed,,0.000000,-1.359877,0.000000,0.000000,0.000000,0.000000,0.486750,0.486750,-0.324467,-0.324467,0.560946,0.597694,-1.085938,-0.833626,0.441125,-0.915329,-0.006535,-0.918152,0.917129,0.819561,-0.475995,-1.076379
86,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.589315,-1.023953,0.261400,0.841042,0.570387,-0.890471,0.809353,-1.034745,-0.245544,-0.297799,-0.098997,-0.077662
87,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.581191,0.028172,0.392437,0.682532,-0.273886,1.120090,0.277046,-0.634382,0.102029,-0.983319,0.498153,0.343780
88,nonchaotic,,0.000000,0.000011,0.096250,0.729037,0.803602,0.907211,-0.789699,-0.060663,-0.447874,0.355729,-0.759312,-0.826285,0.270935,0.670785,0.955716,-0.526077,-0.462780,-0.299570,0.524053,0.073737,-0.201888,1.016925
89,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.633967,0.030786,-0.020836,1.036698,1.029222,0.212817,-0.967304,-0.347220,-0.819568,0.870365,1.126295,-0.583988
90,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.267503,-1.015246,-1.166452,0.163289,-0.273977,-0.802348,0.760974,-0.360655,-0.228263,-0.587653,0.193492,-1.172450
91,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.432430,-0.814723,0.871569,-0.647080,-0.564802,-0.787328,0.772488,0.157961,-0.509315,-0.422024,0.686632,0.501315
92,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.553137,0.903720,0.760057,1.083000,0.806139,-0.791805,-0.136628,-0.546755,-0.518528,-0.630308,0.673095,0.669278
93,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.137869,1.076960,0.262217,-0.527607,-0.330664,0.951160,-0.951373,-0.156188,-0.345070,-0.371121,0.486856,1.080074
94,nonchaotic,,0.000000,0.000101,0.085625,1.054996,0.659965,0.625561,-0.566250,0.488746,0.100629,0.760594,-0.615148,-0.922780,1.004359,-1.022249,0.623866,0.336600,0.524158,-0.391218,0.010412,-0.037525,0.145140,-0.597268
95,collapsed,,0.000000,-0.289371,0.002500,0.830323,0.218128,0.262703,-1.100490,-0.270167,-0.595311,-0.377182,-0.652793,0.612564,1.104593,-0.454193,-0.172595,-1.107592,-0.514177,-0.214794,-0.537584,0.817060,0.002195,-0.033580
96,collapsed,,0.000000,-0.267698,0.000000,0.000000,0.000000,0.000000,-0.602152,-0.602152,0.460492,0.460492,-0.398292,0.506950,0.354324,-0.821720,-1.054385,1.087522,0.373719,0.164113,1.135838,0.283416,-0.439908,0.258970
97,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.744905,0.108690,-0.309551,1.152224,0.777279,-1.087010,-1.121352,-0.954125,-1.006403,-0.868026,0.820050,1.131174
98,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.527082,-0.722626,0.298613,-0.073505,-0.675381,0.086034,-0.193517,0.596358,0.249957,0.734876,0.993859,-0.933278
99,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.020114,0.193623,0.119211,-0.287733,0.450081,0.490063,0.101966,-0.306673,1.147937,0.560859,0.667039,-0.114722
100,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.162923,0.882127,0.823949,-0.938977,0.252587,-0.586731,-0.145191,-1.050710,0.621015,-0.490930,-0.433950,0.857432
101,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.753001,0.931281,0.361899,-0.338618,0.367494,-0.213211,0.042413,-0.493795,0.608259,-0.717868,1.038323,0.967965
102,collapsed,,0.000000,-0.210316,0.003125,1.137610,0.425919,0.374398,-0.115479,1.022131,-0.592333,-0.166414,0.424772,0.152532,-1.088771,-0.621465,-0.747045,0.507194,-0.537448,-0.306483,0.428917,-1.138414,0.581327,0.816836
103,nonchaotic,,0.000000,0.000107,0.095000,0.659009,0.759097,0.868149,0.056191,0.715200,-0.106281,0.652816,0.485152,-0.227140,-0.446809,0.706975,1.023276,-1.122515,0.776487,-0.946143,-0.280307,0.687244,-0.748046,0.187433
104,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.687246,-0.807988,-0.173421,-0.168753,0.266988,-1.024261,-1.104647,1.069416,-0.771924,0.702276,1.180741,-0.736041
105,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.372774,0.622899,0.544395,0.302480,0.880618,-0.688174,-0.414146,-0.936713,0.384930,1.173574,0.681220,0.985125
106,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969653,0.892215,0.139078,-0.999345,0.834891,-0.276332,-0.049597,-1.010525,1.027206,-0.072666,-0.461425,-0.733791
107,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.592145,0.945899,0.408828,-0.332893,-0.931504,-0.481333,1.082946,0.544063,-0.881666,-0.121008,-0.899101,-0.857311
108,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.463893,0.823415,-0.301824,0.829869,-0.238510,0.080809,0.054709,1.073457,0.380213,0.285704,-1.017566,0.231212
109,collapsed,,0.000000,-0.162677,0.000000,0.000000,0.000000,0.000000,-0.506217,-0.506217,0.129180,0.129180,-0.998832,-0.962701,-0.142309,0.895292,0.645000,1.016988,0.484149,0.927580,0.963549,-0.089692,-1.105480,0.276468
110,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.492391,0.666144,-0.513426,-0.317969,1.106713,-0.341157,-0.576828,1.081931,0.379614,-0.645957,1.171936,-0.454878
111,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.719795,-0.222311,1.145097,0.456335,0.618026,-0.862287,-1.111865,-0.860837,0.649752,-0.789927,1.007873,-1.137595
112,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.078056,0.188473,-0.221919,0.348651,-0.781609,-0.885961,0.216643,0.152335,1.186120,0.894909,-0.308000,0.153782
113,collapsed,,0.000000,-0.634475,0.000000,0.000000,0.000000,0.000000,-1.141122,-1.141122,-0.700927,-0.700927,-0.579725,0.933242,0.660650,0.683069,0.884428,-0.576340,-0.789843,-0.061880,0.216157,1.044766,1.093992,-0.675778
114,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.235586,0.337455,0.945727,-0.705652,0.174375,-0.864691,0.629583,0.795914,-0.827411,0.150387,0.031073,1.124480
