gx,gy,x_center,y_center,first_hit,hits
31,158,-1.425,7.925,-1,0
32,158,-1.375,7.925,-1,0
33,158,-1.325,7.925,-1,0
34,158,-1.275,7.925,-1,0
35,158,-1.225,7.925,-1,0
36,158,-1.175,7.925,-1,0
37,158,-1.125,7.925,-1,0
38,158,-1.075,7.925,-1,0
39,158,-1.025,7.925,-1,0
40,158,-0.975,7.925,-1,0
41,158,-0.925,7.925,-1,0
42,158,-0.875,7.925,-1,0
43,158,-0.825,7.925,-1,0
44,158,-0.775,7.925,-1,0
45,158,-0.725,7.925,-1,0
46,158,-0.675,7.925,-1,0
47,158,-0.625,7.925,-1,0
48,158,-0.575,7.925,-1,0
49,158,-0.525,7.925,-1,0
50,158,-0.475,7.925,-1,0
51,158,-0.425,7.925,-1,0
52,158,-0.375,7.925,-1,0
53,158,-0.325,7.925,-1,0
54,158,-0.275,7.925,-1,0
55,158,-0.225,7.925,-1,0
56,158,-0.175,7.925,-1,0
57,158,-0.125,7.925,-1,0
58,158,-0.075,7.925,12806,3
59,158,-0.025,7.925,67,55
60,158,0.025,7.925,6712,53
61,158,0.075,7.925,-1,0
62,158,0.125,7.925,-1,0
63,158,0.175,7.925,-1,0
64,158,0.225,7.925,-1,0
65,158,0.275,7.925,10679,16
66,158,0.325,7.925,4342,21
67,158,0.375,7.925,11142,13
68,158,0.425,7.925,6609,14
69,158,0.475,7.925,5121,15
70,158,0.525,7.925,12118,7
71,158,0.575,7.925,585,33
72,158,0.625,7.925,843,14
73,158,0.675,7.925,733,14
74,158,0.725,7.925,9429,11
75,158,0.775,7.925,15850,10
76,158,0.825,7.925,28430,5
77,158,0.875,7.925,46249,3
78,158,0.925,7.925,1899,11
79,158,0.975,7.925,6235,6
80,158,1.025,7.925,1316,7
81,158,1.075,7.925,4218,48
82,158,1.125,7.925,5473,8
83,158,1.175,7.925,2311,12
84,158,1.225,7.925,7850,8
85,158,1.275,7.925,37049,5
86,158,1.325,7.925,1872,9
87,158,1.375,7.925,2622,12
88,158,1.425,7.925,16502,8
89,158,1.475,7.925,4607,8
90,158,1.525,7.925,6539,11
91,158,1.575,7.925,2885,21
92,158,1.625,7.925,4253,11
93,158,1.675,7.925,26061,6
94,158,1.725,7.925,-1,0
95,158,1.775,7.925,1962,10
96,158,1.825,7.925,4797,43
97,158,1.875,7.925,2152,79
98,158,1.925,7.925,12824,1
99,158,1.975,7.925,-1,0
100,158,2.025,7.925,-1,0
101,158,2.075,7.925,-1,0
102,158,2.125,7.925,-1,0
103,158,2.175,7.925,-1,0
104,158,2.225,7.925,-1,0
105,158,2.275,7.925,-1,0
106,158,2.325,7.925,-1,0
107,158,2.375,7.925,-1,0
108,158,2.425,7.925,-1,0
109,158,2.475,7.925,-1,0
110,158,2.525,7.925,-1,0
111,158,2.575,7.925,-1,0
112,158,2.625,7.925,-1,0
113,158,2.675,7.925,-1,0
114,158,2.725,7.925,-1,0
115,158,2.775,7.925,-1,0
116,158,2.825,7.925,-1,0
117,158,2.875,7.925,-1,0
118,158,2.925,7.925,-1,0
119,158,2.975,7.925,-1,0
0,159,-2.975,7.975,-1,0
1,159,-2.925,7.975,-1,0
2,159,-2.875,7.975,-1,0
3,159,-2.825,7.975,-1,0
4,159,-2.775,7.975,-1,0
5,159,-2.725,7.975,-1,0
6,159,-2.675,7.975,-1,0
7,159,-2.625,7.975,-1,0
8,159,-2.575,7.975,-1,0
9,159,-2.525,7.975,-1,0
10,159,-2.475,7.975,-1,0
11,159,-2.425,7.975,-1,0
12,159,-2.375,7.975,-1,0
13,159,-2.325,7.975,-1,0
14,159,-2.275,7.975,-1,0
15,159,-2.225,7.975,-1,0
16,159,-2.175,7.975,-1,0
17,159,-2.125,7.975,-1,0
18,159,-2.075,7.975,-1,0
19,159,-2.025,7.975,-1,0
20,159,-1.975,7.975,-1,0
21,159,-1.925,7.975,-1,0
22,159,-1.875,7.975,-1,0
23,159,-1.825,7.975,-1,0
24,159,-1.775,7.975,-1,0
25,159,-1.725,7.975,-1,0
26,159,-1.675,7.975,-1,0
27,159,-1.625,7.975,-1,0
28,159,-1.575,7.975,-1,0
29,159,-1.525,7.975,-1,0
30,159,-1.475,7.975,-1,0
31,159,-1.425,7.975,-1,0
32,159,-1.375,7.975,-1,0
33,159,-1.325,7.975,-1,0
34,159,-1.275,7.975,-1,0
35,159,-1.225,7.975,-1,0
36,159,-1.175,7.975,-1,0
37,159,-1.125,7.975,-1,0
38,159,-1.075,7.975,-1,0
39,159,-1.025,7.975,-1,0
40,159,-0.975,7.975,-1,0
41,159,-0.925,7.975,-1,0
42,159,-0.875,7.975,-1,0
43,159,-0.825,7.975,-1,0
44,159,-0.775,7.975,-1,0
45,159,-0.725,7.975,-1,0
46,159,-0.675,7.975,-1,0
47,159,-0.625,7.975,-1,0
48,159,-0.575,7.975,-1,0
49,159,-0.525,7.975,-1,0
50,159,-0.475,7.975,-1,0
51,159,-0.425,7.975,-1,0
52,159,-0.375,7.975,-1,0
53,159,-0.325,7.975,-1,0
54,159,-0.275,7.975,-1,0
55,159,-0.225,7.975,-1,0
56,159,-0.175,7.975,-1,0
57,159,-0.125,7.975,-1,0
58,159,-0.075,7.975,-1,0
59,159,-0.025,7.975,390,60
60,159,0.025,7.975,1035,62
61,159,0.075,7.975,-1,0
62,159,0.125,7.975,-1,0
63,159,0.175,7.975,-1,0
64,159,0.225,7.975,5449,15
65,159,0.275,7.975,3374,18
66,159,0.325,7.975,552,15
67,159,0.375,7.975,4110,9
68,159,0.425,7.975,11695,11
69,159,0.475,7.975,202,11
70,159,0.525,7.975,1154,34
71,159,0.575,7.975,1814,30
72,159,0.625,7.975,26780,14
73,159,0.675,7.975,1924,10
74,159,0.725,7.975,35389,2
75,159,0.775,7.975,12323,3
76,159,0.825,7.975,8919,12
77,159,0.875,7.975,9195,7
78,159,0.925,7.975,12417,9
79,159,0.975,7.975,2996,13
80,159,1.025,7.975,7957,14
81,159,1.075,7.975,4051,25
82,159,1.125,7.975,7452,5
83,159,1.175,7.975,4557,8
84,159,1.225,7.975,284,16
85,159,1.275,7.975,2978,10
86,159,1.325,7.975,6409,21
87,159,1.375,7.975,31345,6
88,159,1.425,7.975,4627,14
89,159,1.475,7.975,10203,9
90,159,1.525,7.975,4308,13
91,159,1.575,7.975,10866,13
92,159,1.625,7.975,3146,18
93,159,1.675,7.975,903,24
94,159,1.725,7.975,2733,3
95,159,1.775,7.975,-1,0
96,159,1.825,7.975,-1,0
97,159,1.875,7.975,1203,82
98,159,1.925,7.975,864,34
99,159,1.975,7.975,-1,0
100,159,2.025,7.975,-1,0
101,159,2.075,7.975,-1,0
102,159,2.125,7.975,-1,0
103,159,2.175,7.975,-1,0
104,159,2.225,7.975,-1,0
105,159,2.275,7.975,-1,0
106,159,2.325,7.975,-1,0
107,159,2.375,7.975,-1,0
108,159,2.425,7.975,-1,0
109,159,2.475,7.975,-1,0
110,159,2.525,7.975,-1,0
111,159,2.575,7.975,-1,0
112,159,2.625,7.975,-1,0
113,159,2.675,7.975,-1,0
114,159,2.725,7.975,-1,0
115,159,2.775,7.975,-1,0
116,159,2.825,7.975,-1,0
117,159,2.875,7.975,-1,0
118,159,2.925,7.975,-1,0
119,159,2.975,7.975,-1,0
0,160,-2.975,8.025,-1,0
1,160,-2.925,8.025,-1,0
2,160,-2.875,8.025,-1,0
3,160,-2.825,8.025,-1,0
4,160,-2.775,8.025,-1,0
5,160,-2.725,8.025,-1,0
6,160,-2.675,8.025,-1,0
7,160,-2.625,8.025,-1,0
8,160,-2.575,8.025,-1,0
9,160,-2.525,8.025,-1,0
10,160,-2.475,8.025,-1,0
11,160,-2.425,8.025,-1,0
12,160,-2.375,8.025,-1,0
13,160,-2.325,8.025,-1,0
14,160,-2.275,8.025,-1,0
15,160,-2.225,8.025,-1,0
16,160,-2.175,8.025,-1,0
17,160,-2.125,8.025,-1,0
18,160,-2.075,8.025,-1,0
19,160,-2.025,8.025,-1,0
20,160,-1.975,8.025,-1,0
21,160,-1.925,8.025,-1,0
22,160,-1.875,8.025,-1,0
23,160,-1.825,8.025,-1,0
24,160,-1.775,8.025,-1,0
25,160,-1.725,8.025,-1,0
26,160,-1.675,8.025,-1,0
27,160,-1.625,8.025,-1,0
28,160,-1.575,8.025,-1,0
29,160,-1.525,8.025,-1,0
30,160,-1.475,8.025,-1,0
31,160,-1.425,8.025,-1,0
32,160,-1.375,8.025,-1,0
33,160,-1.325,8.025,-1,0
34,160,-1.275,8.025,-1,0
35,160,-1.225,8.025,-1,0
36,160,-1.175,8.025,-1,0
37,160,-1.125,8.025,-1,0
38,160,-1.075,8.025,-1,0
39,160,-1.025,8.025,-1,0
40,160,-0.975,8.025,-1,0
41,160,-0.925,8.025,-1,0
42,160,-0.875,8.025,-1,0
43,160,-0.825,8.025,-1,0
44,160,-0.775,8.025,-1,0
45,160,-0.725,8.025,-1,0
46,160,-0.675,8.025,-1,0
47,160,-0.625,8.025,-1,0
48,160,-0.575,8.025,-1,0
49,160,-0.525,8.025,-1,0
50,160,-0.475,8.025,-1,0
51,160,-0.425,8.025,-1,0
52,160,-0.375,8.025,-1,0
53,160,-0.325,8.025,-1,0
54,160,-0.275,8.025,-1,0
55,160,-0.225,8.025,-1,0
56,160,-0.175,8.025,-1,0
57,160,-0.125,8.025,-1,0
58,160,-0.075,8.025,-1,0
59,160,-0.025,8.025,11393,10
60,160,0.025,8.025,3212,90
61,160,0.075,8.025,-1,0
62,160,0.125,8.025,-1,0
63,160,0.175,8.025,-1,0
64,160,0.225,8.025,8214,14
65,160,0.275,8.025,1706,20
66,160,0.325,8.025,2391,12
67,160,0.375,8.025,6630,13
68,160,0.425,8.025,2760,17
69,160,0.475,8.025,8520,22
70,160,0.525,8.025,5423,15
71,160,0.575,8.025,3110,12
72,160,0.625,8.025,10240,13
73,160,0.675,8.025,636,9
74,160,0.725,8.025,5601,7
75,160,0.775,8.025,2362,12
76,160,0.825,8.025,20646,5
77,160,0.875,8.025,1,14
78,160,0.925,8.025,16562,10
79,160,0.975,8.025,15254,9
80,160,1.025,8.025,3480,10
81,160,1.075,8.025,55901,2
82,160,1.125,8.025,1289,33
83,160,1.175,8.025,7378,2
84,160,1.225,8.025,12276,17
85,160,1.275,8.025,3095,10
86,160,1.325,8.025,4580,16
87,160,1.375,8.025,6752,14
88,160,1.425,8.025,1186,18
89,160,1.475,8.025,8090,10
90,160,1.525,8.025,126,14
91,160,1.575,8.025,712,23
92,160,1.625,8.025,9850,12
93,160,1.675,8.025,40,15
94,160,1.725,8.025,14917,20
95,160,1.775,8.025,42196,1
96,160,1.825,8.025,-1,0
97,160,1.875,8.025,59963,1
98,160,1.925,8.025,522,34
99,160,1.975,8.025,-1,0
100,160,2.025,8.025,-1,0
101,160,2.075,8.025,-1,0
102,160,2.125,8.025,-1,0
103,160,2.175,8.025,-1,0
104,160,2.225,8.025,-1,0
105,160,2.275,8.025,-1,0
106,160,2.325,8.025,-1,0
107,160,2.375,8.025,-1,0
108,160,2.425,8.025,-1,0
109,160,2.475,8.025,-1,0
110,160,2.525,8.025,-1,0
111,160,2.575,8.025,-1,0
112,160,2.625,8.025,-1,0
113,160,2.675,8.025,-1,0
114,160,2.725,8.025,-1,0
115,160,2.775,8.025,-1,0
116,160,2.825,8.025,-1,0
117,160,2.875,8.025,-1,0
118,160,2.925,8.025,-1,0
119,160,2.975,8.025,-1,0
0,161,-2.975,8.075,-1,0
1,161,-2.925,8.075,-1,0
2,161,-2.875,8.075,-1,0
3,161,-2.825,8.075,-1,0
4,161,-2.775,8.075,-1,0
5,161,-2.725,8.075,-1,0
6,161,-2.675,8.075,-1,0
7,161,-2.625,8.075,-1,0
8,161,-2.575,8.075,-1,0
9,161,-2.525,8.075,-1,0
10,161,-2.475,8.075,-1,0
11,161,-2.425,8.075,-1,0
12,161,-2.375,8.075,-1,0
13,161,-2.325,8.075,-1,0
14,161,-2.275,8.075,-1,0
15,161,-2.225,8.075,-1,0
16,161,-2.175,8.075,-1,0
17,161,-2.125,8.075,-1,0
18,161,-2.075,8.075,-1,0
19,161,-2.025,8.075,-1,0
20,161,-1.975,8.075,-1,0
21,161,-1.925,8.075,-1,0
22,161,-1.875,8.075,-1,0
23,161,-1.825,8.075,-1,0
24,161,-1.775,8.075,-1,0
25,161,-1.725,8.075,-1,0
26,161,-1.675,8.075,-1,0
27,161,-1.625,8.075,-1,0
28,161,-1.575,8.075,-1,0
29,161,-1.525,8.075,-1,0
30,161,-1.475,8.075,-1,0
31,161,-1.425,8.075,-1,0
32,161,-1.375,8.075,-1,0
33,161,-1.325,8.075,-1,0
34,161,-1.275,8.075,-1,0
35,161,-1.225,8.075,-1,0
36,161,-1.175,8.075,-1,0
37,161,-1.125,8.075,-1,0
38,161,-1.075,8.075,-1,0
39,161,-1.025,8.075,-1,0
40,161,-0.975,8.075,-1,0
41,161,-0.925,8.075,-1,0
42,161,-0.875,8.075,-1,0
43,161,-0.825,8.075,-1,0
44,161,-0.775,8.075,-1,0
45,161,-0.725,8.075,-1,0
46,161,-0.675,8.075,-1,0
47,161,-0.625,8.075,-1,0
48,161,-0.575,8.075,-1,0
49,161,-0.525,8.075,-1,0
50,161,-0.475,8.075,-1,0
51,161,-0.425,8.075,-1,0
52,161,-0.375,8.075,-1,0
53,161,-0.325,8.075,-1,0
54,161,-0.275,8.075,-1,0
55,161,-0.225,8.075,-1,0
56,161,-0.175,8.075,-1,0
57,161,-0.125,8.075,-1,0
58,161,-0.075,8.075,-1,0
59,161,-0.025,8.075,-1,0
60,161,0.025,8.075,-1,0
61,161,0.075,8.075,-1,0
62,161,0.125,8.075,-1,0
63,161,0.175,8.075,-1,0
64,161,0.225,8.075,14488,10
65,161,0.275,8.075,559,25
66,161,0.325,8.075,5751,14
67,161,0.375,8.075,7358,17
68,161,0.425,8.075,3956,19
69,161,0.475,8.075,10353,14
70,161,0.525,8.075,17547,6
71,161,0.575,8.075,2800,14
72,161,0.625,8.075,7422,21
73,161,0.675,8.075,3852,9
74,161,0.725,8.075,5677,2
75,161,0.775,8.075,10384,7
76,161,0.825,8.075,9818,6
77,161,0.875,8.075,2343,10
78,161,0.925,8.075,5302,17
79,161,0.975,8.075,54,19
80,161,1.025,8.075,2080,11
81,161,1.075,8.075,-1,0
82,161,1.125,8.075,1142,38
83,161,1.175,8.075,-1,0
84,161,1.225,8.075,14724,8
85,161,1.275,8.075,1493,18
86,161,1.325,8.075,14557,9
87,161,1.375,8.075,4409,25
88,161,1.425,8.075,13044,14
89,161,1.475,8.075,1523,14
90,161,1.525,8.075,11737,15
91,161,1.575,8.075,3348,17
92,161,1.625,8.075,18502,16
93,161,1.675,8.075,1017,12
94,161,1.725,8.075,6823,19
95,161,1.775,8.075,2607,26
96,161,1.825,8.075,1951,7
97,161,1.875,8.075,-1,0
98,161,1.925,8.075,-1,0
99,161,1.975,8.075,-1,0
100,161,2.025,8.075,-1,0
101,161,2.075,8.075,-1,0
102,161,2.125,8.075,-1,0
103,161,2.175,8.075,-1,0
104,161,2.225,8.075,-1,0
105,161,2.275,8.075,-1,0
106,161,2.325,8.075,-1,0
107,161,2.375,8.075,-1,0
108,161,2.425,8.075,-1,0
109,161,2.475,8.075,-1,0
110,161,2.525,8.075,-1,0
111,161,2.575,8.075,-1,0
112,161,2.625,8.075,-1,0
113,161,2.675,8.075,-1,0
114,161,2.725,8.075,-1,0
115,161,2.775,8.075,-1,0
116,161,2.825,8.075,-1,0
117,161,2.875,8.075,-1,0
118,161,2.925,8.075,-1,0
119,161,2.975,8.075,-1,0
0,162,-2.975,8.125,-1,0
1,162,-2.925,8.125,-1,0
2,162,-2.875,8.125,-1,0
3,162,-2.825,8.125,-1,0
4,162,-2.775,8.125,-1,0
5,162,-2.725,8.125,-1,0
6,162,-2.675,8.125,-1,0
7,162,-2.625,8.125,-1,0
8,162,-2.575,8.125,-1,0
9,162,-2.525,8.125,-1,0
10,162,-2.475,8.125,-1,0
11,162,-2.425,8.125,-1,0
12,162,-2.375,8.125,-1,0
13,162,-2.325,8.125,-1,0
14,162,-2.275,8.125,-1,0
15,162,-2.225,8.125,-1,0
16,162,-2.175,8.125,-1,0
17,162,-2.125,8.125,-1,0
18,162,-2.075,8.125,-1,0
19,162,-2.025,8.125,-1,0
20,162,-1.975,8.125,-1,0
21,162,-1.925,8.125,-1,0
22,162,-1.875,8.125,-1,0
23,162,-1.825,8.125,-1,0
24,162,-1.775,8.125,-1,0
25,162,-1.725,8.125,-1,0
26,162,-1.675,8.125,-1,0
27,162,-1.625,8.125,-1,0
28,162,-1.575,8.125,-1,0
29,162,-1.525,8.125,-1,0
30,162,-1.475,8.125,-1,0
31,162,-1.425,8.125,-1,0
32,162,-1.375,8.125,-1,0
33,162,-1.325,8.125,-1,0
34,162,-1.275,8.125,-1,0
35,162,-1.225,8.125,-1,0
36,162,-1.175,8.125,-1,0
37,162,-1.125,8.125,-1,0
38,162,-1.075,8.125,-1,0
39,162,-1.025,8.125,-1,0
40,162,-0.975,8.125,-1,0
41,162,-0.925,8.125,-1,0
42,162,-0.875,8.125,-1,0
43,162,-0.825,8.125,-1,0
44,162,-0.775,8.125,-1,0
45,162,-0.725,8.125,-1,0
46,162,-0.675,8.125,-1,0
47,162,-0.625,8.125,-1,0
48,162,-0.575,8.125,-1,0
49,162,-0.525,8.125,-1,0
50,162,-0.475,8.125,-1,0
51,162,-0.425,8.125,-1,0
52,162,-0.375,8.125,-1,0
53,162,-0.325,8.125,-1,0
54,162,-0.275,8.125,-1,0
55,162,-0.225,8.125,-1,0
56,162,-0.175,8.125,-1,0
57,162,-0.125,8.125,-1,0
58,162,-0.075,8.125,-1,0
59,162,-0.025,8.125,-1,0
60,162,0.025,8.125,-1,0
61,162,0.075,8.125,-1,0
62,162,0.125,8.125,-1,0
63,162,0.175,8.125,-1,0
64,162,0.225,8.125,6149,16
65,162,0.275,8.125,2245,27
66,162,0.325,8.125,12330,17
67,162,0.375,8.125,4426,27
68,162,0.425,8.125,221,32
69,162,0.475,8.125,-1,0
70,162,0.525,8.125,26171,11
71,162,0.575,8.125,31685,10
72,162,0.625,8.125,11007,14
73,162,0.675,8.125,3653,9
74,162,0.725,8.125,255,13
75,162,0.775,8.125,14142,9
76,162,0.825,8.125,682,10
77,162,0.875,8.125,15733,14
78,162,0.925,8.125,11928,15
79,162,0.975,8.125,13483,18
80,162,1.025,8.125,36826,2
81,162,1.075,8.125,-1,0
82,162,1.125,8.125,16032,12
83,162,1.175,8.125,39781,1
84,162,1.225,8.125,-1,0
85,162,1.275,8.125,46462,1
86,162,1.325,8.125,4762,15
87,162,1.375,8.125,6293,19
88,162,1.425,8.125,12191,18
89,162,1.475,8.125,12612,30
90,162,1.525,8.125,7469,39
91,162,1.575,8.125,12238,26
92,162,1.625,8.125,85,32
93,162,1.675,8.125,619,28
94,162,1.725,8.125,1654,19
95,162,1.775,8.125,645,23
96,162,1.825,8.125,401,38
97,162,1.875,8.125,-1,0
98,162,1.925,8.125,-1,0
99,162,1.975,8.125,-1,0
100,162,2.025,8.125,-1,0
101,162,2.075,8.125,-1,0
102,162,2.125,8.125,-1,0
103,162,2.175,8.125,-1,0
104,162,2.225,8.125,-1,0
105,162,2.275,8.125,-1,0
106,162,2.325,8.125,-1,0
107,162,2.375,8.125,-1,0
108,162,2.425,8.125,-1,0
109,162,2.475,8.125,-1,0
110,162,2.525,8.125,-1,0
111,162,2.575,8.125,-1,0
112,162,2.625,8.125,-1,0
113,162,2.675,8.125,-1,0
114,162,2.725,8.125,-1,0
115,162,2.775,8.125,-1,0
116,162,2.825,8.125,-1,0
117,162,2.875,8.125,-1,0
118,162,2.925,8.125,-1,0
119,162,2.975,8.125,-1,0
0,163,-2.975,8.175,-1,0
1,163,-2.925,8.175,-1,0
2,163,-2.875,8.175,-1,0
3,163,-2.825,8.175,-1,0
4,163,-2.775,8.175,-1,0
5,163,-2.725,8.175,-1,0
6,163,-2.675,8.175,-1,0
7,163,-2.625,8.175,-1,0
8,163,-2.575,8.175,-1,0
9,163,-2.525,8.175,-1,0
10,163,-2.475,8.175,-1,0
11,163,-2.425,8.175,-1,0
12,163,-2.375,8.175,-1,0
13,163,-2.325,8.175,-1,0
14,163,-2.275,8.175,-1,0
15,163,-2.225,8.175,-1,0
16,163,-2.175,8.175,-1,0
17,163,-2.125,8.175,-1,0
18,163,-2.075,8.175,-1,0
19,163,-2.025,8.175,-1,0
20,163,-1.975,8.175,-1,0
21,163,-1.925,8.175,-1,0
22,163,-1.875,8.175,-1,0
23,163,-1.825,8.175,-1,0
24,163,-1.775,8.175,-1,0
25,163,-1.725,8.175,-1,0
26,163,-1.675,8.175,-1,0
27,163,-1.625,8.175,-1,0
28,163,-1.575,8.175,-1,0
29,163,-1.525,8.175,-1,0
30,163,-1.475,8.175,-1,0
31,163,-1.425,8.175,-1,0
32,163,-1.375,8.175,-1,0
33,163,-1.325,8.175,-1,0
34,163,-1.275,8.175,-1,0
35,163,-1.225,8.175,-1,0
36,163,-1.175,8.175,-1,0
37,163,-1.125,8.175,-1,0
38,163,-1.075,8.175,-1,0
39,163,-1.025,8.175,-1,0
40,163,-0.975,8.175,-1,0
41,163,-0.925,8.175,-1,0
42,163,-0.875,8.175,-1,0
43,163,-0.825,8.175,-1,0
44,163,-0.775,8.175,-1,0
45,163,-0.725,8.175,-1,0
46,163,-0.675,8.175,-1,0
47,163,-0.625,8.175,-1,0
48,163,-0.575,8.175,-1,0
49,163,-0.525,8.175,-1,0
50,163,-0.475,8.175,-1,0
51,163,-0.425,8.175,-1,0
52,163,-0.375,8.175,-1,0
53,163,-0.325,8.175,-1,0
54,163,-0.275,8.175,-1,0
55,163,-0.225,8.175,-1,0
56,163,-0.175,8.175,-1,0
57,163,-0.125,8.175,-1,0
58,163,-0.075,8.175,-1,0
59,163,-0.025,8.175,-1,0
60,163,0.025,8.175,-1,0
61,163,0.075,8.175,-1,0
62,163,0.125,8.175,-1,0
63,163,0.175,8.175,-1,0
64,163,0.225,8.175,11402,10
65,163,0.275,8.175,1606,30
66,163,0.325,8.175,13444,20
67,163,0.375,8.175,92,29
68,163,0.425,8.175,5927,10
69,163,0.475,8.175,-1,0
70,163,0.525,8.175,17531,11
71,163,0.575,8.175,834,19
72,163,0.625,8.175,1676,18
73,163,0.675,8.175,1226,6
74,163,0.725,8.175,2027,12
75,163,0.775,8.175,22577,11
76,163,0.825,8.175,1380,15
77,163,0.875,8.175,374,9
78,163,0.925,8.175,3942,22
79,163,0.975,8.175,17588,1
80,163,1.025,8.175,-1,0
81,163,1.075,8.175,3125,10
82,163,1.125,8.175,420,4
83,163,1.175,8.175,464,29
84,163,1.225,8.175,15080,3
85,163,1.275,8.175,-1,0
86,163,1.325,8.175,20270,3
87,163,1.375,8.175,6306,11
88,163,1.425,8.175,8742,12
89,163,1.475,8.175,4032,19
90,163,1.525,8.175,9944,12
91,163,1.575,8.175,336,13
92,163,1.625,8.175,3669,23
93,163,1.675,8.175,8936,15
94,163,1.725,8.175,4830,46
95,163,1.775,8.175,2289,29
96,163,1.825,8.175,1561,27
97,163,1.875,8.175,4161,32
98,163,1.925,8.175,-1,0
99,163,1.975,8.175,-1,0
100,163,2.025,8.175,-1,0
101,163,2.075,8.175,-1,0
102,163,2.125,8.175,-1,0
103,163,2.175,8.175,-1,0
104,163,2.225,8.175,-1,0
105,163,2.275,8.175,-1,0
106,163,2.325,8.175,-1,0
107,163,2.375,8.175,-1,0
108,163,2.425,8.175,-1,0
109,163,2.475,8.175,-1,0
110,163,2.525,8.175,-1,0
111,163,2.575,8.175,-1,0
112,163,2.625,8.175,-1,0
113,163,2.675,8.175,-1,0
114,163,2.725,8.175,-1,0
115,163,2.775,8.175,-1,0
116,163,2.825,8.175,-1,0
117,163,2.875,8.175,-1,0
118,163,2.925,8.175,-1,0
119,163,2.975,8.175,-1,0
0,164,-2.975,8.225,-1,0
1,164,-2.925,8.225,-1,0
2,164,-2.875,8.225,-1,0
3,164,-2.825,8.225,-1,0
4,164,-2.775,8.225,-1,0
5,164,-2.725,8.225,-1,0
6,164,-2.675,8.225,-1,0
7,164,-2.625,8.225,-1,0
8,164,-2.575,8.225,-1,0
9,164,-2.525,8.225,-1,0
10,164,-2.475,8.225,-1,0
11,164,-2.425,8.225,-1,0
12,164,-2.375,8.225,-1,0
13,164,-2.325,8.225,-1,0
14,164,-2.275,8.225,-1,0
15,164,-2.225,8.225,-1,0
16,164,-2.175,8.225,-1,0
17,164,-2.125,8.225,-1,0
18,164,-2.075,8.225,-1,0
19,164,-2.025,8.225,-1,0
20,164,-1.975,8.225,-1,0
21,164,-1.925,8.225,-1,0
22,164,-1.875,8.225,-1,0
23,164,-1.825,8.225,-1,0
24,164,-1.775,8.225,-1,0
25,164,-1.725,8.225,-1,0
26,164,-1.675,8.225,-1,0
27,164,-1.625,8.225,-1,0
28,164,-1.575,8.225,-1,0
29,164,-1.525,8.225,-1,0
30,164,-1.475,8.225,-1,0
31,164,-1.425,8.225,-1,0
32,164,-1.375,8.225,-1,0
33,164,-1.325,8.225,-1,0
34,164,-1.275,8.225,-1,0
35,164,-1.225,8.225,-1,0
36,164,-1.175,8.225,-1,0
37,164,-1.125,8.225,-1,0
38,164,-1.075,8.225,-1,0
39,164,-1.025,8.225,-1,0
40,164,-0.975,8.225,-1,0
41,164,-0.925,8.225,-1,0
42,164,-0.875,8.225,-1,0
43,164,-0.825,8.225,-1,0
44,164,-0.775,8.225,-1,0
45,164,-0.725,8.225,-1,0
46,164,-0.675,8.225,-1,0
47,164,-0.625,8.225,-1,0
48,164,-0.575,8.225,-1,0
49,164,-0.525,8.225,-1,0
50,164,-0.475,8.225,-1,0
51,164,-0.425,8.225,-1,0
52,164,-0.375,8.225,-1,0
53,164,-0.325,8.225,-1,0
54,164,-0.275,8.225,-1,0
55,164,-0.225,8.225,-1,0
56,164,-0.175,8.225,-1,0
57,164,-0.125,8.225,-1,0
58,164,-0.075,8.225,-1,0
59,164,-0.025,8.225,-1,0
60,164,0.025,8.225,-1,0
61,164,0.075,8.225,-1,0
62,164,0.125,8.225,-1,0
63,164,0.175,8.225,-1,0
64,164,0.225,8.225,147,8
65,164,0.275,8.225,1164,30
66,164,0.325,8.225,3744,24
67,164,0.375,8.225,1971,36
68,164,0.425,8.225,-1,0
69,164,0.475,8.225,-1,0
70,164,0.525,8.225,5285,7
71,164,0.575,8.225,3569,15
72,164,0.625,8.225,26309,6
73,164,0.675,8.225,7329,25
74,164,0.725,8.225,10134,9
75,164,0.775,8.225,885,12
76,164,0.825,8.225,2421,18
77,164,0.875,8.225,3606,11
78,164,0.925,8.225,7510,14
79,164,0.975,8.225,3809,6
80,164,1.025,8.225,23354,2
81,164,1.075,8.225,6730,12
82,164,1.125,8.225,4510,6
83,164,1.175,8.225,1631,31
84,164,1.225,8.225,3735,16
85,164,1.275,8.225,34925,11
86,164,1.325,8.225,1551,5
87,164,1.375,8.225,1350,11
88,164,1.425,8.225,9390,13
89,164,1.475,8.225,2169,12
90,164,1.525,8.225,2280,11
91,164,1.575,8.225,9800,15
92,164,1.625,8.225,6690,22
93,164,1.675,8.225,3011,8
94,164,1.725,8.225,23435,2
95,164,1.775,8.225,3156,25
96,164,1.825,8.225,1963,43
97,164,1.875,8.225,573,56
98,164,1.925,8.225,1737,11
99,164,1.975,8.225,-1,0
100,164,2.025,8.225,-1,0
101,164,2.075,8.225,-1,0
102,164,2.125,8.225,-1,0
103,164,2.175,8.225,-1,0
104,164,2.225,8.225,-1,0
105,164,2.275,8.225,-1,0
106,164,2.325,8.225,-1,0
107,164,2.375,8.225,-1,0
108,164,2.425,8.225,-1,0
109,164,2.475,8.225,-1,0
110,164,2.525,8.225,-1,0
111,164,2.575,8.225,-1,0
